author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Delight  Realty;real_estate_agent;https://www.cian.ru/sale/flat/284793017/;Москва;sale;flat;10;20;3;131.5;418250;55000000;Якиманка;Шаболовка;;Созвездие Капитал-1
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/284794714/;Москва;sale;flat;21;21;3;84.0;732142;61500000;Пресненский;Мантулинская;;City Park
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/268018064/;Москва;sale;flat;11;31;3;146.0;424657;62000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/272278989/;Москва;sale;flat;2;10;3;100.0;650000;65000000;Тверской;Палиха;Менделеевская;Клубный дом Maison Rouge
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/284515007/;Москва;sale;flat;13;13;3;74.0;889189;65800000;Таганский;Котельническая набережная;Китай-город;
MH Group;real_estate_agent;https://www.cian.ru/sale/flat/283285995/;Москва;sale;flat;7;8;3;87.5;913142;79900000;Тверской;Тверская;Охотный ряд;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/273904525/;Москва;sale;flat;8;22;3;139.16;592842;82500000;Донской;Вавилова;Ленинский проспект;Нескучный сад
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283039186/;Москва;sale;flat;2;16;3;125.1;719424;90000000;Раменки;Воробьевское шоссе;;Воробьёв Дом
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147769/;Москва;sale;flat;10;18;3;130.0;746153;97000000;Даниловский;Серпуховский Вал;Шаболовская;Донской Олимп
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/258594922/;Москва;sale;flat;3;13;3;110.0;886363;97500000;Тверской;Фадеева;Новослободская;Итальянский Квартал
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/280551421/;Москва;sale;flat;27;60;3;230.0;478260;110000000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281439392/;Москва;sale;flat;6;21;3;125.0;900000;112500000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/277063738/;Москва;sale;flat;10;10;3;176.6;676670;119500000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/268764914/;Москва;sale;flat;6;8;3;104.0;1240384;129000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/281434397/;Москва;sale;flat;3;7;3;97.0;1340206;130000000;Замоскворечье;Садовническая;Новокузнецкая;Wine House
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/282910260/;Москва;sale;flat;5;12;3;135.08;999407;135000000;Хамовники;Усачева;Спортивная;Садовые кварталы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/280279506/;Москва;sale;flat;29;53;3;191.5;882506;169000000;Раменки;Мосфильмовская;Кутузовская;Дом на Мосфильмовской
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/282601860/;Москва;sale;flat;2;9;3;50.6;193675;9800000;Бирюлево Западное;Медынская;Пражская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283767579/;Москва;sale;flat;3;9;3;51.4;210116;10800000;Северное Тушино;бульвар Яна Райниса;Сходненская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284793709/;Москва;sale;flat;10;12;3;64.0;170312;10900000;Бирюлево Западное;Медынская;Пражская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/276412070/;Москва;sale;flat;2;9;3;59.0;187288;11050000;Бирюлево Западное;Медынская;Пражская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284600151/;Москва;sale;flat;6;12;3;59.7;187604;11200000;Бирюлево Западное;Булатниковский проезд;Покровское;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/280943148/;Москва;sale;flat;5;9;3;59.0;203389;12000000;Дмитровский;Дмитровское шоссе;Селигерская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283817582/;Москва;sale;flat;3;5;3;58.0;232758;13500000;Дмитровский;Ангарская;Селигерская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284390155/;Москва;sale;flat;6;9;3;60.1;241264;14500000;Орехово-Борисово Северное;Ореховый бульвар;Домодедовская;
ID 6942778;realtor;https://www.cian.ru/sale/flat/279425956/;Москва;sale;flat;7;17;3;76.3;208387;15899999;Марьино;Поречная;Марьино;
ПИК;developer;https://www.cian.ru/sale/flat/278977521/;Москва;sale;flat;30;33;3;78.75;232000;18270000;Дмитровский;;Яхромская;Дмитровский Парк ЖК
Владимир Слипец;realtor;https://www.cian.ru/sale/flat/284157924/;Москва;sale;flat;25;30;3;69.0;278260;19200000;Южнопортовый;Волгоградский проспект;Угрешская;Метрополия
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/282244847/;Москва;sale;flat;3;5;3;73.2;272540;19950000;Филевский парк;Береговой проезд;Фили;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/279703089/;Москва;sale;flat;7;17;3;95.4;209643;19999990;;;;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/283162576/;Москва;sale;flat;10;17;3;71.9;324061;23300000;Крылатское;Осенний бульвар;Крылатское;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/282395355/;Москва;sale;flat;11;15;3;75.0;320000;24000000;Даниловский;Автозаводская;Технопарк;ТехноПарк
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/280354047/;Москва;sale;flat;7;17;3;78.0;339743;26500000;Марфино;Ботаническая;Телецентр;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/275565120/;Москва;sale;flat;6;20;3;76.0;369078;28050000;Филевский парк;Большая Филевская;Фили;Западный порт
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/277817529/;Москва;sale;flat;3;8;3;70.0;414000;28980000;Даниловский;Серпуховский Вал;Тульская;Счастье на Серпуховке
ID 13068877;realtor;https://www.cian.ru/sale/flat/285223849/;Москва;sale;flat;3;16;3;94.1;315621;29700000;Левобережный;Ленинградское шоссе;Беломорская;
ID 10293172;realtor;https://www.cian.ru/sale/flat/278219428/;Москва;sale;flat;8;15;3;74.7;399598;29850000;Даниловский;Автозаводская;Технопарк;ТехноПарк
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/283063990/;Москва;sale;flat;21;25;3;80.6;384615;31000000;Головинский;Пулковская;Водный стадион;ЛЕНИНГРАDКА 58
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/285146901/;Москва;sale;flat;10;10;3;74.3;423956;31500000;Пресненский;Зоологическая;Баррикадная;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/280378114/;Москва;sale;flat;3;8;3;84.4;375592;31700000;Мещанский;проспект Мира;Проспект Мира;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/278476510/;Москва;sale;flat;16;52;3;96.3;332294;32000000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Estes;real_estate_agent;https://www.cian.ru/sale/flat/285364712/;Москва;sale;flat;6;9;3;88.3;383352;33850000;Очаково-Матвеевское;Аминьевское шоссе;;Вестердам
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/270448389/;Москва;sale;flat;11;19;3;83.7;415173;34750000;Красносельский;переулок Докучаев;Сухаревская;Волга
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/285047985/;Москва;sale;flat;9;34;3;73.0;486301;35500000;Останкинский;Годовикова;Алексеевская;iLove
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/284016625/;Москва;sale;flat;22;51;3;110.0;327272;36000000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284003512/;Москва;sale;flat;18;21;3;96.5;381243;36790000;Обручевский;Ленинский проспект;Новаторская;Квартал 38А
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/284430310/;Москва;sale;flat;22;31;3;75.0;492000;36900000;Филевский парк;Береговой проезд;Фили;Фили Град
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284304906/;Москва;sale;flat;8;12;3;106.0;398113;42200000;Раменки;Столетова;Раменки;Мичуринский
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/281099636/;Москва;sale;flat;15;24;3;90.0;477777;43000000;Сокол;Алабяна;Сокол;Мономах
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/280457613/;Москва;sale;flat;4;13;3;102.0;431372;44000000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/279690101/;Москва;sale;flat;49;52;3;85.0;600000;51000000;Раменки;Мичуринский проспект;Раменки;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/277134710/;Москва;sale;flat;6;13;3;70.0;784285;54900000;Раменки;Воробьевское шоссе;Киевская;Воробьёв Дом
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/281252420/;Москва;sale;flat;27;37;3;154.0;383116;59000000;Крылатское;Крылатские Холмы;Крылатское;Крылатские Огни
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/264575500/;Москва;sale;flat;7;16;3;75.0;820000;61500000;Замоскворечье;Мытная;Октябрьская;Английский квартал
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/269366951/;Москва;sale;flat;13;13;3;107.0;622429;66600000;Замоскворечье;Мытная;Серпуховская;Английский квартал
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283965826/;Москва;sale;flat;2;7;3;90.0;777777;70000000;Пресненский;Большой Козихинский переулок;Пушкинская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/275404384/;Москва;sale;flat;5;12;3;103.0;691262;71200000;Арбат;Большой Афанасьевский переулок;Арбатская;
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/259407033/;Москва;sale;flat;13;13;3;113.3;628420;71200000;Замоскворечье;Мытная;Серпуховская;Английский квартал
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/279486421/;Москва;sale;flat;2;4;3;152.0;473026;71900000;Крылатское;Островной проезд;Крылатское;Остров Фантазий
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/281094063/;Москва;sale;flat;14;22;3;135.7;530501;71989000;Хорошевский;Чапаевский переулок;Сокол;Триумф-Палас
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/272388235/;Москва;sale;flat;14;20;3;83.0;903493;74990000;Пресненский;Мантулинская;Выставочная;City Park
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/259519271/;Москва;sale;flat;12;13;3;119.9;633861;76000000;Замоскворечье;Мытная;Серпуховская;Английский квартал
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/280649551/;Москва;sale;flat;18;24;3;139.0;553956;77000000;Тверской;2-й Щемиловский переулок;Новослободская;Махаон
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/282253970/;Москва;sale;flat;6;12;3;214.0;362149;77500000;Теплый Стан;Островитянова;Коньково;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284604875/;Москва;sale;flat;10;21;3;96.0;885416;85000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
MERSI;real_estate_agent;https://www.cian.ru/sale/flat/283602580/;Москва;sale;flat;3;6;3;162.5;547692;89000000;Покровское-Стрешнево;Береговая;Войковская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/272835821/;Москва;sale;flat;5;6;3;152.0;592105;90000000;Очаково-Матвеевское;Староволынская;Минская;Ближняя дача
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282406814/;Москва;sale;flat;4;13;3;130.0;761538;99000000;Пресненский;Большая Грузинская;Краснопресненская;
SKOLKOVO НЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283063919/;Москва;sale;flat;3;21;3;112.3;881567;99000000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/283440539/;Москва;sale;flat;2;11;3;120.0;958333;115000000;Хамовники;Погодинская;Киевская;GRAND DELUXE на Плющихе
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/282793439/;Москва;sale;flat;22;40;3;191.0;614560;117381000;Пресненский;набережная Пресненская;Деловой центр;Город Столиц
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/266271380/;Москва;sale;flat;4;6;3;160.0;937500;150000000;Хамовники;1-й Зачатьевский переулок;Кропоткинская;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/284892044/;Москва;sale;flat;14;21;3;158.1;955724;151100000;Пресненский;2-я Звенигородская;Улица 1905 года;Резиденция МОНЭ
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/283244370/;Москва;sale;flat;1;7;3;174.0;919540;160000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
ID 52786861;unknown;https://www.cian.ru/sale/flat/272130581/;Москва;sale;flat;2;6;3;162.4;1471674;239000000;Якиманка;Софийская набережная;Боровицкая;Золотой
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/283641517/;Москва;sale;flat;12;12;3;243.0;1358024;330000000;Хамовники;Усачева;Спортивная;Садовые кварталы
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/272629978/;Москва;sale;flat;5;7;3;116.8;3060787;357500000;Тверской;Большая Дмитровка;Театральная;Советник
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/284260644/;Москва;sale;flat;3;5;3;58.3;145797;8500000;;;;
РИЭЛТ ХАУС;real_estate_agent;https://www.cian.ru/sale/flat/283047415/;Москва;sale;flat;6;9;3;56.4;210992;11900000;Ивановское;Сталеваров;Новогиреево;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284042748/;Москва;sale;flat;4;9;3;59.0;225423;13300000;Ясенево;проезд Карамзина;Ясенево;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284648398/;Москва;sale;flat;7;9;3;59.0;245762;14500000;Ясенево;Паустовского;Новоясеневская;
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/283549947/;Москва;sale;flat;5;9;3;59.7;259631;15500000;Коньково;Введенского;Коньково;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284090692/;Москва;sale;flat;17;22;3;76.0;221052;16800000;Лосиноостровский;Летчика Бабушкина;Бабушкинская;
Екатерина Боброва;realtor;https://www.cian.ru/sale/flat/283423370/;Москва;sale;flat;14;15;3;70.0;241428;16900000;Северное Медведково;Широкая;Медведково;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/284399401/;Москва;sale;flat;5;17;3;72.1;263522;19000000;Крылатское;Крылатская;Крылатское;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/284538130/;Москва;sale;flat;21;30;3;55.0;363454;19990000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
I AM ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/282337038/;Москва;sale;flat;12;17;3;83.0;253012;21000000;Можайский;Можайское шоссе;Сетунь;
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/283283427/;Москва;sale;flat;6;8;3;70.3;298719;21000000;Даниловский;3-й Автозаводский проезд;Автозаводская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284042751/;Москва;sale;flat;15;15;3;78.0;269230;21000000;Северный;Дмитровское шоссе;Новодачная;На Дмитровском 169
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/282781212/;Москва;sale;flat;10;29;3;69.05;304127;21000000;Можайский;Петра Алексеева;Рабочий поселок;КутузовGRAD II
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/284298505/;Москва;sale;flat;6;14;3;54.5;458715;25000000;Марьина роща;1-я Ямская;Марьина роща;Премиум-квартал JAZZ
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284628487/;Москва;sale;flat;4;25;3;78.0;331666;25870000;Митино;Митинская;Митино;LIFE-Митинская
Славянка - офис Северо-Запад;real_estate_agent;https://www.cian.ru/sale/flat/273878685/;Москва;sale;flat;6;32;3;94.0;281808;26490000;Хорошевский;Хорошевское шоссе;Беговая;Дом на Беговой
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284610807/;Москва;sale;flat;24;44;3;70.0;420000;29400000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/279683940/;Москва;sale;flat;25;29;3;72.7;408528;29700000;Филевский парк;Береговой проезд;Фили;Береговой
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283438250/;Москва;sale;flat;5;8;3;83.8;380668;31900000;Дорогомилово;Кутузовский проспект;;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/283336070/;Москва;sale;flat;16;27;3;119.1;281267;33499000;Алексеевский;Староалексеевская;Алексеевская;Лайм
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/272031968/;Москва;sale;flat;11;19;3;83.7;415173;34750000;Красносельский;переулок Докучаев;Сухаревская;Волга
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/280536355/;Москва;sale;flat;15;22;3;74.1;472334;35000000;Пресненский;Шмитовский проезд;Выставочная;Шмитовский 16
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284355347/;Москва;sale;flat;18;38;3;98.0;357142;35000000;Ростокино;проспект Мира;Ростокино;Триколор
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284533322/;Москва;sale;flat;11;11;3;83.0;432530;35900000;Гагаринский;Университетский проспект;Университет;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284903511/;Москва;sale;flat;8;15;3;81.9;444999;36445500;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
ССК Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/285027403/;Москва;sale;flat;24;24;3;107.0;347663;37200000;Крылатское;Рублевское шоссе;Крылатское;Крылатский
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280381137/;Москва;sale;flat;9;16;3;77.0;505194;38900000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283600960/;Москва;sale;flat;14;22;3;77.2;505181;39000000;Строгино;Таллинская;Строгино;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/279260882/;Москва;sale;flat;29;40;3;98.0;397959;39000000;Филевский парк;Багратионовский проезд;Фили;Filicity
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284656179/;Москва;sale;flat;5;10;3;83.0;480722;39900000;Басманный;Нижняя Красносельская;Бауманская;TriBeCa APARTMENTS
ID 3203494;realtor;https://www.cian.ru/sale/flat/284966228/;Москва;sale;flat;4;23;3;84.7;472255;40000000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/267034921/;Москва;sale;flat;3;24;3;101.3;414610;42000000;Тропарево-Никулино;Покрышкина;Юго-Западная;Академия Люкс
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/285098783/;Москва;sale;flat;23;40;3;124.0;342741;42500000;Филевский парк;Багратионовский проезд;Фили;Filicity
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/280174611/;Москва;sale;flat;23;40;3;124.0;342741;42500000;Филевский парк;Багратионовский проезд;Фили;Filicity
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283714206/;Москва;sale;flat;15;24;3;123.8;350000;43330000;Очаково-Матвеевское;Староволынская;Минская;Волынский
Славянка - офис Северо-Запад;real_estate_agent;https://www.cian.ru/sale/flat/283045789/;Москва;sale;flat;29;35;3;120.04;366544;44000000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/283947657/;Москва;sale;flat;15;16;3;90.0;498888;44900000;Лефортово;проезд Невельского;Авиамоторная;Символ
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/276202597/;Москва;sale;flat;15;21;3;111.0;409909;45500000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283197814/;Москва;sale;flat;27;49;3;105.0;438095;46000000;Ростокино;;Ботанический сад;Режиссер ЖК
ID 11520298;unknown;https://www.cian.ru/sale/flat/284577719/;Москва;sale;flat;10;16;3;109.23;421129;46000000;Даниловский;;Автозаводская;Форивер ЖК
AvisRealty;real_estate_agent;https://www.cian.ru/sale/flat/284356463/;Москва;sale;flat;5;19;3;99.1;469223;46500000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Landmark real estate;real_estate_agent;https://www.cian.ru/sale/flat/282811958/;Москва;sale;flat;6;15;3;134.5;357620;48100000;Кунцево;Молодогвардейская;Кунцевская;
One Life;real_estate_agent;https://www.cian.ru/sale/flat/284498581/;Москва;sale;flat;12;24;3;70.0;692857;48500000;Хорошевский;Хорошевское шоссе;Хорошёвская;Династия
ALFA real estate;real_estate_agent;https://www.cian.ru/sale/flat/278042809/;Москва;sale;flat;27;35;3;130.5;397701;51900000;Крылатское;Крылатские Холмы;Крылатское;Крылатские Огни
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284242863/;Москва;sale;flat;5;7;3;73.4;728882;53500000;Пресненский;Большой Тишинский переулок;Улица 1905 года;Sinatra
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283688571/;Москва;sale;flat;6;7;3;151.6;359498;54500000;Донской;3-й Донской проезд;;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/257203953/;Москва;sale;flat;7;20;3;90.0;611111;55000000;Пресненский;Мантулинская;Выставочная;City Park
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/284250525/;Москва;sale;flat;3;12;3;110.0;518181;57000000;Тверской;Весковский тупик;Менделеевская;
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282586009/;Москва;sale;flat;9;31;3;115.0;495652;57000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/284306200/;Москва;sale;flat;17;19;3;110.0;526363;57900000;Проспект Вернадского;Удальцова;Проспект Вернадского;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281298215/;Москва;sale;flat;4;4;3;149.0;414751;61798000;Басманный;Подсосенский переулок;Курская;Клубный дом il Ricco
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284309859/;Москва;sale;flat;3;7;3;120.0;516666;62000000;Тверской;2-я Тверская-Ямская;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279148043/;Москва;sale;flat;4;20;3;81.6;770833;62900000;Пресненский;Мантулинская;Выставочная;City Park
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/283840624/;Москва;sale;flat;3;13;3;149.2;422252;63000000;Тверской;Долгоруковская;Новослободская;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/283046228/;Москва;sale;flat;5;7;3;145.5;494845;72000000;Покровское-Стрешнево;Береговая;Тушинская;Покровский берег
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/281507304/;Москва;sale;flat;4;20;3;86.0;860465;74000000;Пресненский;Мантулинская;Выставочная;City Park
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/275230589/;Москва;sale;flat;26;31;3;127.1;590086;75000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284505050/;Москва;sale;flat;7;14;3;160.3;479999;76944000;Тверской;Чаянова;Новослободская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284743524/;Москва;sale;flat;11;17;3;137.0;583941;80000000;Раменки;Ломоносовский проспект;Университет;Dominion
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/284429000/;Москва;sale;flat;2;6;3;121.6;678453;82500000;Арбат;Арбат;Арбатская;
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/278615861/;Москва;sale;flat;15;33;3;167.0;550898;92000000;Тропарево-Никулино;проспект Вернадского;Тропарево;Миракс Парк
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/238622031/;Москва;sale;flat;4;12;3;146.0;650684;95000000;Замоскворечье;Климентовский переулок;Третьяковская;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284601225/;Москва;sale;flat;10;13;3;101.0;960396;97000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/280660079/;Москва;sale;flat;8;13;3;101.0;960396;97000000;Пресненский;Сергея Макеева;Улица 1905 года;RedSide
SKYEST;real_estate_agent;https://www.cian.ru/sale/flat/281701067/;Москва;sale;flat;7;12;3;78.0;1269230;99000000;Хамовники;Ефремова;Фрунзенская;Садовые кварталы
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/260801065/;Москва;sale;flat;13;14;3;149.0;671140;100000000;Тверской;Газетный переулок;Охотный ряд;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284157465/;Москва;sale;flat;22;22;3;170.91;643613;110000000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/284002294/;Москва;sale;flat;2;8;3;113.0;1000000;113000000;Пресненский;2-я Черногрязская;Улица 1905 года;RedSide
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/280222779/;Москва;sale;flat;2;14;3;127.0;937007;119000000;Хамовники;Усачева;Спортивная;Садовые кварталы
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/281748896/;Москва;sale;flat;4;6;3;111.53;1200000;133836000;Хамовники;Зубовская;Парк Культуры;Metropol Serviced Residences
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/281748904/;Москва;sale;flat;5;6;3;122.56;1200000;147072000;Хамовники;Зубовская;Парк Культуры;Metropol Serviced Residences
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281427534/;Москва;sale;flat;7;12;3;167.0;988023;165000000;Хамовники;Малая Пироговская;Спортивная;Barrin House
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/280287574/;Москва;sale;flat;10;11;3;131.9;1250947;165000000;Хамовники;Трубецкая;Фрунзенская;Садовые кварталы
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/285075902/;Москва;sale;flat;1;7;3;103.2;1637596;169000000;Якиманка;Большая Полянка;Октябрьская;Полянка/44
